,datetime,Car Park Id,Short Description,Date,Occupancy,Occupancy Percentage,Override Active,State,latitude,longitude
29002,2019-01-30T10:23:42.449949+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 19:05:00,32,8.23,false,Spaces,50.726394,-1.8369689999999999
29033,2019-01-30T10:23:42.449949+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 19:10:00,32,8.23,false,Spaces,50.726394,-1.8369689999999999
29038,2019-01-30T10:23:42.449949+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 19:15:00,32,8.23,false,Spaces,50.726394,-1.8369689999999999
29064,2019-01-30T10:23:42.449949+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 19:20:00,33,8.48,false,Spaces,50.726394,-1.8369689999999999
29094,2019-01-30T10:23:42.449949+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 19:25:00,33,8.48,false,Spaces,50.726394,-1.8369689999999999
29099,2019-01-30T10:23:42.449949+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 19:30:00,35,9.00,false,Spaces,50.726394,-1.8369689999999999
29126,2019-01-30T10:23:42.449949+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 19:35:00,35,9.00,false,Spaces,50.726394,-1.8369689999999999
29157,2019-01-30T10:23:42.449949+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 19:40:00,34,8.74,false,Spaces,50.726394,-1.8369689999999999
29163,2019-01-30T10:23:42.449949+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 19:45:00,33,8.48,false,Spaces,50.726394,-1.8369689999999999
29190,2019-01-30T10:23:42.449949+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 19:50:00,33,8.48,false,Spaces,50.726394,-1.8369689999999999
29222,2019-01-30T10:23:42.449949+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 19:55:00,33,8.48,false,Spaces,50.726394,-1.8369689999999999
29227,2019-01-30T10:23:42.449949+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 20:00:00,33,8.48,false,Spaces,50.726394,-1.8369689999999999
29255,2019-01-30T10:23:42.449949+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 20:05:00,35,9.00,false,Spaces,50.726394,-1.8369689999999999
29286,2019-01-30T10:23:42.449949+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 20:10:00,35,9.00,false,Spaces,50.726394,-1.8369689999999999
29291,2019-01-30T10:23:42.449949+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 20:15:00,35,9.00,false,Spaces,50.726394,-1.8369689999999999
29318,2019-01-30T10:23:42.465563+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 20:20:00,35,9.00,false,Spaces,50.726394,-1.8369689999999999
29350,2019-01-30T10:23:42.465563+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 20:25:00,36,9.25,false,Spaces,50.726394,-1.8369689999999999
29356,2019-01-30T10:23:42.465563+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 20:30:00,36,9.25,false,Spaces,50.726394,-1.8369689999999999
29383,2019-01-30T10:23:42.465563+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 20:35:00,36,9.25,false,Spaces,50.726394,-1.8369689999999999
29414,2019-01-30T10:23:42.465563+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 20:40:00,36,9.25,false,Spaces,50.726394,-1.8369689999999999
29419,2019-01-30T10:23:42.465563+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 20:45:00,36,9.25,false,Spaces,50.726394,-1.8369689999999999
29447,2019-01-30T10:23:42.465563+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 20:50:00,37,9.51,false,Spaces,50.726394,-1.8369689999999999
29478,2019-01-30T10:23:42.465563+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 20:55:00,37,9.51,false,Spaces,50.726394,-1.8369689999999999
29484,2019-01-30T10:23:42.465563+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 21:00:00,36,9.25,false,Spaces,50.726394,-1.8369689999999999
29512,2019-01-30T10:23:42.465563+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 21:05:00,38,9.77,false,Spaces,50.726394,-1.8369689999999999
29544,2019-01-30T10:23:42.465563+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 21:10:00,38,9.77,false,Spaces,50.726394,-1.8369689999999999
29550,2019-01-30T10:23:42.465563+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 21:15:00,38,9.77,false,Spaces,50.726394,-1.8369689999999999
29575,2019-01-30T10:23:42.465563+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 21:20:00,38,9.77,false,Spaces,50.726394,-1.8369689999999999
29606,2019-01-30T10:23:42.465563+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 21:25:00,38,9.77,false,Spaces,50.726394,-1.8369689999999999
29612,2019-01-30T10:23:42.465563+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 21:30:00,38,9.77,false,Spaces,50.726394,-1.8369689999999999
29640,2019-01-30T10:23:42.465563+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 21:35:00,37,9.51,false,Spaces,50.726394,-1.8369689999999999
29672,2019-01-30T10:23:42.465563+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 21:40:00,35,9.00,false,Spaces,50.726394,-1.8369689999999999
29678,2019-01-30T10:23:42.465563+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 21:45:00,34,8.74,false,Spaces,50.726394,-1.8369689999999999
29706,2019-01-30T10:23:42.465563+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 21:50:00,34,8.74,false,Spaces,50.726394,-1.8369689999999999
29738,2019-01-30T10:23:42.465563+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 21:55:00,34,8.74,false,Spaces,50.726394,-1.8369689999999999
29744,2019-01-30T10:23:42.465563+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 22:00:00,33,8.48,false,Spaces,50.726394,-1.8369689999999999
29772,2019-01-30T10:23:42.465563+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 22:05:00,33,8.48,false,Spaces,50.726394,-1.8369689999999999
29804,2019-01-30T10:23:42.465563+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 22:10:00,33,8.48,false,Spaces,50.726394,-1.8369689999999999
29810,2019-01-30T10:23:42.465563+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 22:15:00,33,8.48,false,Spaces,50.726394,-1.8369689999999999
29838,2019-01-30T10:23:42.465563+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 22:20:00,33,8.48,false,Spaces,50.726394,-1.8369689999999999
29869,2019-01-30T10:23:42.465563+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 22:25:00,33,8.48,false,Spaces,50.726394,-1.8369689999999999
29875,2019-01-30T10:23:42.465563+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 22:30:00,33,8.48,false,Spaces,50.726394,-1.8369689999999999
29903,2019-01-30T10:23:42.465563+00:00,14,Hawkwood Road 389 Boscombe,2018-12-09 22:35:00,33,8.48,false,Spaces,50.726394,-1.8369689999999999
